show_id,title,type,genre,release_year,end_year,episodes,seasons,duration,rating,votes,description,director,cast,network,country,language,certificate,status,imdb_id,poster_url,mood,viewing_condition,keywords
TV_02040,A Show,TV Special,Biography,1996,2002.0,67,7,40,7.9,562938,A dramatic biography tv special perfect for date_night. This dramatic series explores themes of friendship.,Director Smith,Courteney Cox and Lisa Kudrow,BBC,Japan,English,TV-MA,Cancelled,tt1917422,https://example.com/posters/tv_2040.jpg,dramatic,date_night,"dramatic,date_night,biography"
TV_02041,Breaking Bad,TV Series,Drama,1981,1986.0,169,10,21,6.7,33629,A mysterious drama tv series perfect for bedtime. This mysterious series explores themes of adventure.,Director Williams,Matthew Perry and David Schwimmer,BBC,Japan,Japanese,TV-PG,Released,tt6470021,https://example.com/posters/tv_2041.jpg,mysterious,bedtime,"mysterious,bedtime,drama"
TV_02042,Dark Trek,Documentary Series,Sci-Fi,1984,,139,15,52,9.2,815852,A dramatic sci-fi documentary series perfect for cozy_night. This dramatic series explores themes of adventure.,Director Smith,Courteney Cox and Lisa Kudrow,Disney+,Canada,English,TV-PG,Ongoing,tt7069660,https://example.com/posters/tv_2042.jpg,dramatic,cozy_night,"dramatic,cozy_night,sci-fi"
TV_02043,Beyond Chronicles,TV Series,Biography,2015,2018.0,100,12,57,6.0,550590,A dark biography tv series perfect for rainy_day. This dark series explores themes of adventure.,Director Johnson,Jennifer Aniston and Lisa Kudrow,Peacock,India,Spanish,TV-PG,Released,tt3816371,https://example.com/posters/tv_2043.jpg,dark,rainy_day,"dark,rainy_day,biography"
TV_02044,A Series,TV Special,Animation,2004,,162,1,57,8.8,664846,A calm animation tv special perfect for sunny_day. This calm series explores themes of discovery.,Director Davis,Matthew Perry and Lisa Kudrow,Hulu,UK,Korean,TV-G,Cancelled,tt4191991,https://example.com/posters/tv_2044.jpg,calm,sunny_day,"calm,sunny_day,animation"
TV_02045,A Show,TV Special,Romance,1960,1969.0,120,8,32,7.9,439555,A uplifting romance tv special perfect for study_break. This uplifting series explores themes of redemption.,Director Williams,Courteney Cox and Matt LeBlanc,Starz,Brazil,English,TV-PG,Ended,tt4845513,https://example.com/posters/tv_2045.jpg,uplifting,study_break,"uplifting,study_break,romance"
TV_02046,In Tales,Documentary Series,Sport,2025,2026.0,154,13,22,8.5,543893,A lighthearted sport documentary series perfect for study_break. This lighthearted series explores themes of friendship.,Director Davis,Jennifer Aniston and Matt LeBlanc,Disney+,Norway,English,TV-14,Ongoing,tt4222724,https://example.com/posters/tv_2046.jpg,lighthearted,study_break,"lighthearted,study_break,sport"
TV_02047,In Show,TV Movie,Western,2020,2029.0,75,7,55,8.7,87976,A lighthearted western tv movie perfect for family_time. This lighthearted series explores themes of mystery.,Director Brown,Matthew Perry and Lisa Kudrow,AMC,France,English,TV-14,Ongoing,tt5072676,https://example.com/posters/tv_2047.jpg,lighthearted,family_time,"lighthearted,family_time,western"
TV_02048,In Series,TV Movie,Documentary,1981,,55,10,31,8.5,204429,A lighthearted documentary tv movie perfect for date_night. This lighthearted series explores themes of friendship.,Director Davis,Matthew Perry and Lisa Kudrow,ABC,Italy,Spanish,TV-PG,Ended,tt9810109,https://example.com/posters/tv_2048.jpg,lighthearted,date_night,"lighthearted,date_night,documentary"
TV_02049,Beyond Tales,TV Movie,Reality,1973,1977.0,66,10,36,8.2,960138,A dark reality tv movie perfect for date_night. This dark series explores themes of mystery.,Director Johnson,Matthew Perry and Matt LeBlanc,Apple TV+,Brazil,French,TV-MA,Cancelled,tt9769620,https://example.com/posters/tv_2049.jpg,dark,date_night,"dark,date_night,reality"
TV_02050,A Chronicles,TV Series,History,2016,2023.0,118,14,58,5.1,753871,A dramatic history tv series perfect for cozy_night. This dramatic series explores themes of mystery.,Director Johnson,Matthew Perry and Lisa Kudrow,Apple TV+,Italy,English,TV-PG,Cancelled,tt3627530,https://example.com/posters/tv_2050.jpg,dramatic,cozy_night,"dramatic,cozy_night,history"
TV_02051,The Tales,TV Movie,Sport,2016,2021.0,9,7,59,7.7,62013,A dark sport tv movie perfect for date_night. This dark series explores themes of adventure.,Director Brown,Jennifer Aniston and Matt LeBlanc,Netflix,Mexico,English,TV-PG,Released,tt6746138,https://example.com/posters/tv_2051.jpg,dark,date_night,"dark,date_night,sport"
TV_02052,Brooklyn Nine-Nine,TV Movie,Comedy,2002,2007.0,171,12,22,8.6,657858,A dark comedy tv movie perfect for bedtime. This dark series explores themes of friendship.,Director Johnson,Matthew Perry and Lisa Kudrow,BBC,Germany,English,TV-MA,Released,tt2585999,https://example.com/posters/tv_2052.jpg,dark,bedtime,"dark,bedtime,comedy"
TV_02053,The Tales,Documentary Series,Western,1947,1951.0,102,6,38,9.4,95447,A mysterious western documentary series perfect for bedtime. This mysterious series explores themes of love.,Director Smith,Jennifer Aniston and Lisa Kudrow,AMC,India,French,TV-PG,Ended,tt9432501,https://example.com/posters/tv_2053.jpg,mysterious,bedtime,"mysterious,bedtime,western"
TV_02054,A Tales,TV Special,War,1945,1953.0,122,11,40,7.5,713225,A romantic war tv special perfect for focused_watching. This romantic series explores themes of friendship.,Director Smith,Courteney Cox and David Schwimmer,Netflix,UK,Spanish,TV-14,Ended,tt5075518,https://example.com/posters/tv_2054.jpg,romantic,focused_watching,"romantic,focused_watching,war"
TV_02055,Beyond Show,Documentary Series,Sport,2002,2009.0,29,6,55,3.2,967111,A lighthearted sport documentary series perfect for rainy_day. This lighthearted series explores themes of mystery.,Director Smith,Jennifer Aniston and Matt LeBlanc,FX,Canada,Korean,TV-14,Ended,tt7932327,https://example.com/posters/tv_2055.jpg,lighthearted,rainy_day,"lighthearted,rainy_day,sport"
TV_02056,A Chronicles,Documentary Series,Animation,1948,1953.0,2,3,60,8.6,234444,A mysterious animation documentary series perfect for study_break. This mysterious series explores themes of mystery.,Director Smith,Courteney Cox and Matt LeBlanc,Apple TV+,Denmark,Korean,TV-MA,Ongoing,tt1708084,https://example.com/posters/tv_2056.jpg,mysterious,study_break,"mysterious,study_break,animation"
TV_02057,The Series,Documentary Series,Musical,1951,1956.0,32,14,37,5.4,961346,A lighthearted musical documentary series perfect for rainy_day. This lighthearted series explores themes of friendship.,Director Williams,Courteney Cox and David Schwimmer,HBO,Spain,Korean,TV-G,Ended,tt5370110,https://example.com/posters/tv_2057.jpg,lighthearted,rainy_day,"lighthearted,rainy_day,musical"
TV_02058,Breaking Bad,TV Series,Drama,1975,,35,10,23,4.1,29122,A intense drama tv series perfect for rainy_day. This intense series explores themes of discovery.,Director Williams,Matthew Perry and David Schwimmer,Apple TV+,Japan,Japanese,TV-14,Released,tt3095430,https://example.com/posters/tv_2058.jpg,intense,rainy_day,"intense,rainy_day,drama"
TV_02059,A Chronicles,TV Mini Series,Romance,1966,1972.0,33,5,36,4.4,397947,A mysterious romance tv mini series perfect for background_noise. This mysterious series explores themes of redemption.,Director Williams,Jennifer Aniston and David Schwimmer,Hulu,UK,Spanish,TV-14,Cancelled,tt7605576,https://example.com/posters/tv_2059.jpg,mysterious,background_noise,"mysterious,background_noise,romance"
TV_02060,A Tales,TV Movie,Fantasy,1988,1993.0,64,6,55,5.4,881208,A funny fantasy tv movie perfect for background_noise. This funny series explores themes of love.,Director Davis,Matthew Perry and Lisa Kudrow,Disney+,Japan,Spanish,TV-PG,Released,tt9627161,https://example.com/posters/tv_2060.jpg,funny,background_noise,"funny,background_noise,fantasy"
TV_02061,Star Trek,TV Special,Sci-Fi,2021,,138,12,47,7.7,549949,A calm sci-fi tv special perfect for weekend_marathon. This calm series explores themes of love.,Director Brown,Courteney Cox and David Schwimmer,HBO,Mexico,English,TV-G,Ongoing,tt3402576,https://example.com/posters/tv_2061.jpg,calm,weekend_marathon,"calm,weekend_marathon,sci-fi"
TV_02062,The Expanse,TV Series,Sci-Fi,1966,1972.0,46,5,27,8.1,242563,A exciting sci-fi tv series perfect for sunny_day. This exciting series explores themes of love.,Director Brown,Courteney Cox and David Schwimmer,Hulu,Australia,English,TV-MA,Ongoing,tt6783548,https://example.com/posters/tv_2062.jpg,exciting,sunny_day,"exciting,sunny_day,sci-fi"
TV_02063,A Chronicles,Documentary Series,Animation,2006,2007.0,135,13,51,9.3,369201,A thoughtful animation documentary series perfect for bedtime. This thoughtful series explores themes of redemption.,Director Williams,Courteney Cox and David Schwimmer,Amazon Prime,South Korea,Japanese,TV-14,Ongoing,tt2604160,https://example.com/posters/tv_2063.jpg,thoughtful,bedtime,"thoughtful,bedtime,animation"
TV_02064,The Series,TV Series,Action,1988,,194,6,56,5.0,781487,A calm action tv series perfect for study_break. This calm series explores themes of love.,Director Brown,Matthew Perry and David Schwimmer,Amazon Prime,India,Korean,TV-PG,Cancelled,tt2294896,https://example.com/posters/tv_2064.jpg,calm,study_break,"calm,study_break,action"
TV_02065,Friends,Documentary Series,Comedy,2022,2029.0,190,13,31,8.8,5599,A romantic comedy documentary series perfect for bedtime. This romantic series explores themes of mystery.,Director Williams,Courteney Cox and Lisa Kudrow,Showtime,France,Japanese,TV-14,Ended,tt4657343,https://example.com/posters/tv_2065.jpg,romantic,bedtime,"romantic,bedtime,comedy"
TV_02066,A Show,TV Mini Series,Romance,1945,1954.0,180,10,50,3.2,871757,A mysterious romance tv mini series perfect for family_time. This mysterious series explores themes of mystery.,Director Davis,Jennifer Aniston and Matt LeBlanc,AMC,Germany,Spanish,TV-PG,Cancelled,tt9552946,https://example.com/posters/tv_2066.jpg,mysterious,family_time,"mysterious,family_time,romance"
TV_02067,Beyond Tales,TV Mini Series,Western,2001,,23,2,25,3.6,476037,A intense western tv mini series perfect for focused_watching. This intense series explores themes of discovery.,Director Johnson,Jennifer Aniston and Matt LeBlanc,Disney+,USA,English,TV-MA,Ended,tt6640501,https://example.com/posters/tv_2067.jpg,intense,focused_watching,"intense,focused_watching,western"
TV_02068,A Show,TV Special,Animation,1966,,24,6,40,3.5,879184,A dark animation tv special perfect for date_night. This dark series explores themes of adventure.,Director Johnson,Courteney Cox and Lisa Kudrow,AMC,Canada,English,TV-14,Ended,tt3303724,https://example.com/posters/tv_2068.jpg,dark,date_night,"dark,date_night,animation"
TV_02069,Beyond Tales,TV Movie,Fantasy,1981,1982.0,130,10,43,5.3,568318,A melancholic fantasy tv movie perfect for rainy_day. This melancholic series explores themes of mystery.,Director Johnson,Courteney Cox and Lisa Kudrow,Netflix,Denmark,French,TV-MA,Cancelled,tt3368578,https://example.com/posters/tv_2069.jpg,melancholic,rainy_day,"melancholic,rainy_day,fantasy"
TV_02070,In Series,TV Special,Action,1946,,13,11,25,7.0,766912,A lighthearted action tv special perfect for bedtime. This lighthearted series explores themes of love.,Director Davis,Courteney Cox and David Schwimmer,Showtime,UK,Japanese,TV-G,Ended,tt8493481,https://example.com/posters/tv_2070.jpg,lighthearted,bedtime,"lighthearted,bedtime,action"
TV_02071,The Tales,TV Mini Series,Romance,1993,,148,11,42,5.8,569828,A inspiring romance tv mini series perfect for cozy_night. This inspiring series explores themes of redemption.,Director Williams,Jennifer Aniston and Matt LeBlanc,Peacock,Canada,French,TV-PG,Ended,tt3449513,https://example.com/posters/tv_2071.jpg,inspiring,cozy_night,"inspiring,cozy_night,romance"
TV_02072,A Chronicles,TV Special,Biography,1952,1953.0,30,8,32,8.2,375048,A mysterious biography tv special perfect for background_noise. This mysterious series explores themes of mystery.,Director Brown,Courteney Cox and Lisa Kudrow,Disney+,Norway,Korean,TV-14,Ended,tt6627280,https://example.com/posters/tv_2072.jpg,mysterious,background_noise,"mysterious,background_noise,biography"
TV_02073,Better Call Detective,TV Special,Crime,1940,1944.0,64,13,33,3.8,217321,A inspiring crime tv special perfect for weekend_marathon. This inspiring series explores themes of discovery.,Director Johnson,Jennifer Aniston and Lisa Kudrow,NBC,Spain,French,TV-MA,Ongoing,tt8840095,https://example.com/posters/tv_2073.jpg,inspiring,weekend_marathon,"inspiring,weekend_marathon,crime"
TV_02074,In Tales,TV Series,Documentary,2000,2007.0,83,9,55,6.4,482796,A lighthearted documentary tv series perfect for workout. This lighthearted series explores themes of adventure.,Director Williams,Courteney Cox and Matt LeBlanc,HBO,South Korea,Korean,TV-14,Cancelled,tt6878086,https://example.com/posters/tv_2074.jpg,lighthearted,workout,"lighthearted,workout,documentary"
TV_02075,A Tales,Documentary Series,History,1953,1963.0,183,12,52,5.7,370185,A uplifting history documentary series perfect for date_night. This uplifting series explores themes of love.,Director Smith,Courteney Cox and Lisa Kudrow,Showtime,Japan,French,TV-G,Ongoing,tt8169693,https://example.com/posters/tv_2075.jpg,uplifting,date_night,"uplifting,date_night,history"
TV_02076,The Detective,Documentary Series,Crime,1948,1950.0,116,11,49,9.1,522558,A melancholic crime documentary series perfect for rainy_day. This melancholic series explores themes of redemption.,Director Williams,Courteney Cox and Matt LeBlanc,Paramount+,Norway,French,TV-14,Released,tt6019260,https://example.com/posters/tv_2076.jpg,melancholic,rainy_day,"melancholic,rainy_day,crime"
TV_02077,A Show,TV Movie,Thriller,1967,,147,12,55,7.4,333073,A melancholic thriller tv movie perfect for bedtime. This melancholic series explores themes of redemption.,Director Williams,Matthew Perry and Lisa Kudrow,FX,India,French,TV-G,Cancelled,tt2253732,https://example.com/posters/tv_2077.jpg,melancholic,bedtime,"melancholic,bedtime,thriller"
TV_02078,In Chronicles,Documentary Series,War,1943,,119,5,60,4.7,745120,A calm war documentary series perfect for focused_watching. This calm series explores themes of friendship.,Director Brown,Courteney Cox and Lisa Kudrow,Disney+,Canada,French,TV-G,Ended,tt3262214,https://example.com/posters/tv_2078.jpg,calm,focused_watching,"calm,focused_watching,war"
TV_02079,Beyond Tales,TV Mini Series,Adventure,2012,2019.0,142,9,56,4.7,854804,A dramatic adventure tv mini series perfect for family_time. This dramatic series explores themes of discovery.,Director Davis,Jennifer Aniston and David Schwimmer,ABC,Italy,Japanese,TV-PG,Ended,tt1353617,https://example.com/posters/tv_2079.jpg,dramatic,family_time,"dramatic,family_time,adventure"
TV_02080,Game of Thrones,TV Special,Drama,1998,2001.0,165,7,33,8.8,857770,A romantic drama tv special perfect for study_break. This romantic series explores themes of love.,Director Smith,Matthew Perry and Lisa Kudrow,Starz,France,Korean,TV-14,Released,tt8765146,https://example.com/posters/tv_2080.jpg,romantic,study_break,"romantic,study_break,drama"
TV_02081,Beyond Chronicles,TV Movie,Horror,1973,1978.0,59,3,43,4.0,583156,A lighthearted horror tv movie perfect for weekend_marathon. This lighthearted series explores themes of love.,Director Davis,Courteney Cox and Matt LeBlanc,Paramount+,Denmark,English,TV-14,Ended,tt3112556,https://example.com/posters/tv_2081.jpg,lighthearted,weekend_marathon,"lighthearted,weekend_marathon,horror"
TV_02082,In Series,TV Mini Series,Adventure,1970,1977.0,58,10,47,8.0,92006,A romantic adventure tv mini series perfect for cozy_night. This romantic series explores themes of adventure.,Director Johnson,Jennifer Aniston and Lisa Kudrow,Netflix,Germany,English,TV-MA,Released,tt4351210,https://example.com/posters/tv_2082.jpg,romantic,cozy_night,"romantic,cozy_night,adventure"
TV_02083,In Show,TV Series,Adventure,1947,,98,8,30,7.5,398205,A lighthearted adventure tv series perfect for sunny_day. This lighthearted series explores themes of adventure.,Director Davis,Courteney Cox and Matt LeBlanc,ABC,South Korea,Japanese,TV-MA,Cancelled,tt1667969,https://example.com/posters/tv_2083.jpg,lighthearted,sunny_day,"lighthearted,sunny_day,adventure"
