book_id,title,author,genre,published_year,pages,description,publisher,language,average_rating,ratings_count,isbn13,isbn10,thumbnail_url,downloads,mood,reading_condition,keywords
BOOK_02339,In Quest,Chimamanda Ngozi Adichie,Non-Fiction,2020,503,An uplifting non-fiction book perfect for sunny_day. This uplifting story explores themes of discovery.,Simon & Schuster,English,3.7,30921,9785605974680887,1958908928,https://example.com/covers/book_2339.jpg,414733,uplifting,sunny_day,"uplifting,sunny_day,non-fiction"
BOOK_02340,In Journey,Agatha Christie,Adventure,1958,597,An educational adventure book perfect for cozy_night. This educational story explores themes of growth.,Simon & Schuster,English,3.6,38195,9783512986860856,6356932078,https://example.com/covers/book_2340.jpg,941440,educational,cozy_night,"educational,cozy_night,adventure"
BOOK_02341,The Adventure,Ernest Hemingway,Horror,1972,137,An humorous horror book perfect for sunny_day. This humorous story explores themes of love.,Macmillan,English,4.7,69574,9785353524968127,7829252664,https://example.com/covers/book_2341.jpg,433766,humorous,sunny_day,"humorous,sunny_day,horror"
BOOK_02342,Beyond Stars,Ernest Hemingway,Sci-Fi,2008,357,An melancholic sci-fi book perfect for winter_read. This melancholic story explores themes of adventure.,Cambridge University Press,English,3.5,38690,9788595742011408,1664541796,https://example.com/covers/book_2342.jpg,446762,melancholic,winter_read,"melancholic,winter_read,sci-fi"
BOOK_02343,A Adventure,George R.R. Martin,Adventure,1963,800,An melancholic adventure book perfect for sunny_day. This melancholic story explores themes of adventure.,Oxford University Press,English,4.6,10873,9789116259611145,2013402399,https://example.com/covers/book_2343.jpg,702552,melancholic,sunny_day,"melancholic,sunny_day,adventure"
BOOK_02344,A Quest,Zadie Smith,Comedy,2025,298,An peaceful comedy book perfect for bedtime. This peaceful story explores themes of growth.,Hachette,English,3.1,83017,9788677042881318,7706906167,https://example.com/covers/book_2344.jpg,657449,peaceful,bedtime,"peaceful,bedtime,comedy"
BOOK_02345,In Quest,Jane Austen,Travel,1952,205,An romantic travel book perfect for cozy_night. This romantic story explores themes of love.,Simon & Schuster,English,3.2,56634,9783199935344297,9343298891,https://example.com/covers/book_2345.jpg,564939,romantic,cozy_night,"romantic,cozy_night,travel"
BOOK_02346,A Story,Agatha Christie,Drama,2021,514,An inspiring drama book perfect for morning_read. This inspiring story explores themes of adventure.,Oxford University Press,English,3.2,8304,9783891308063234,3657022709,https://example.com/covers/book_2346.jpg,514308,inspiring,morning_read,"inspiring,morning_read,drama"
BOOK_02347,Forever Journey,George R.R. Martin,Romance,1964,122,An inspiring romance book perfect for study_time. This inspiring story explores themes of love.,Oxford University Press,English,4.5,99535,9789964569288277,2054442941,https://example.com/covers/book_2347.jpg,969303,inspiring,study_time,"inspiring,study_time,romance"
BOOK_02348,Beyond Quest,Haruki Murakami,Thriller,1987,204,An inspiring thriller book perfect for study_time. This inspiring story explores themes of love.,Penguin Random House,English,3.4,62253,9789264031639034,2003734298,https://example.com/covers/book_2348.jpg,920222,inspiring,study_time,"inspiring,study_time,thriller"
BOOK_02349,The Quest,Jane Austen,Fiction,2006,318,An thoughtful fiction book perfect for study_time. This thoughtful story explores themes of discovery.,Hachette,English,3.9,17283,9781256331063662,5698089386,https://example.com/covers/book_2349.jpg,663922,thoughtful,study_time,"thoughtful,study_time,fiction"
BOOK_02350,A Story,Toni Morrison,Drama,1982,213,An educational drama book perfect for winter_read. This educational story explores themes of friendship.,Hachette,English,3.9,3351,9786888971558525,5645810228,https://example.com/covers/book_2350.jpg,297612,educational,winter_read,"educational,winter_read,drama"
BOOK_02351,In Adventure,Virginia Woolf,Biography,1970,154,An mysterious biography book perfect for travel. This mysterious story explores themes of growth.,Cambridge University Press,English,3.5,42461,9786012217648474,3924776518,https://example.com/covers/book_2351.jpg,502531,mysterious,travel,"mysterious,travel,biography"
BOOK_02352,In Adventure,Jane Austen,Poetry,1957,140,An melancholic poetry book perfect for morning_read. This melancholic story explores themes of growth.,Hachette,English,4.6,83804,9781025554738596,5129464544,https://example.com/covers/book_2352.jpg,641352,melancholic,morning_read,"melancholic,morning_read,poetry"
BOOK_02353,Beyond Quest,Agatha Christie,Biography,2013,691,An romantic biography book perfect for morning_read. This romantic story explores themes of adventure.,Simon & Schuster,English,4.3,9441,9785303025900823,9067335229,https://example.com/covers/book_2353.jpg,16338,romantic,morning_read,"romantic,morning_read,biography"
BOOK_02354,Beyond Journey,Virginia Woolf,Art,2019,627,An exciting art book perfect for study_time. This exciting story explores themes of discovery.,Cambridge University Press,English,4.5,68720,9783100163111675,2239168689,https://example.com/covers/book_2354.jpg,198209,exciting,study_time,"exciting,study_time,art"
BOOK_02355,The Void,Haruki Murakami,Sci-Fi,2006,345,An exciting sci-fi book perfect for morning_read. This exciting story explores themes of discovery.,Cambridge University Press,English,3.1,12448,9786173661108250,6768415486,https://example.com/covers/book_2355.jpg,706751,exciting,morning_read,"exciting,morning_read,sci-fi"
BOOK_02356,In Journey,J.K. Rowling,Art,1982,132,An melancholic art book perfect for sunny_day. This melancholic story explores themes of love.,HarperCollins,English,3.0,65350,9782972221388152,2724788166,https://example.com/covers/book_2356.jpg,499390,melancholic,sunny_day,"melancholic,sunny_day,art"
BOOK_02357,A Journey,J.R.R. Tolkien,Thriller,1986,365,An peaceful thriller book perfect for cozy_night. This peaceful story explores themes of growth.,Oxford University Press,English,3.2,43153,9784987887315930,9722956263,https://example.com/covers/book_2357.jpg,796258,peaceful,cozy_night,"peaceful,cozy_night,thriller"
BOOK_02358,The Secret Puzzle,Neil Gaiman,Mystery,1995,675,An inspiring mystery book perfect for morning_read. This inspiring story explores themes of growth.,Cambridge University Press,English,3.4,1043,9788083720801588,3090669244,https://example.com/covers/book_2358.jpg,305120,inspiring,morning_read,"inspiring,morning_read,mystery"
BOOK_02359,In Quest,George R.R. Martin,Poetry,1982,751,An inspiring poetry book perfect for winter_read. This inspiring story explores themes of growth.,Simon & Schuster,English,3.5,46468,9788128565230602,1992382021,https://example.com/covers/book_2359.jpg,949977,inspiring,winter_read,"inspiring,winter_read,poetry"
BOOK_02360,In Journey,Kazuo Ishiguro,Adventure,1966,793,An uplifting adventure book perfect for travel. This uplifting story explores themes of love.,Scholastic,English,4.3,52865,9789699763777460,9012435437,https://example.com/covers/book_2360.jpg,868062,uplifting,travel,"uplifting,travel,adventure"
BOOK_02361,Beyond Story,Mark Twain,Art,2008,326,An educational art book perfect for bedtime. This educational story explores themes of friendship.,Cambridge University Press,English,4.4,36323,9784044943237580,1279130365,https://example.com/covers/book_2361.jpg,387355,educational,bedtime,"educational,bedtime,art"
BOOK_02362,The Stars,Kazuo Ishiguro,Sci-Fi,2012,578,An exciting sci-fi book perfect for winter_read. This exciting story explores themes of discovery.,Simon & Schuster,English,3.1,10626,9783335590573297,9304640656,https://example.com/covers/book_2362.jpg,783373,exciting,winter_read,"exciting,winter_read,sci-fi"
BOOK_02363,The Story,Haruki Murakami,Thriller,1992,314,An romantic thriller book perfect for study_time. This romantic story explores themes of friendship.,Hachette,English,3.7,60840,9783614280034936,2242275329,https://example.com/covers/book_2363.jpg,165539,romantic,study_time,"romantic,study_time,thriller"
BOOK_02364,Beyond Story,Margaret Atwood,Philosophy,2019,618,An relaxing philosophy book perfect for morning_read. This relaxing story explores themes of love.,Penguin Random House,English,4.7,34279,9786203533313331,3456251940,https://example.com/covers/book_2364.jpg,356987,relaxing,morning_read,"relaxing,morning_read,philosophy"
BOOK_02365,Love Dream,Toni Morrison,Romance,1990,649,An relaxing romance book perfect for travel. This relaxing story explores themes of friendship.,HarperCollins,English,4.7,38581,9784560206331208,5634730617,https://example.com/covers/book_2365.jpg,982026,relaxing,travel,"relaxing,travel,romance"
BOOK_02366,Beyond Quest,Agatha Christie,Non-Fiction,2015,265,An peaceful non-fiction book perfect for morning_read. This peaceful story explores themes of friendship.,Macmillan,English,4.9,93421,9782753913346296,5398150351,https://example.com/covers/book_2366.jpg,642245,peaceful,morning_read,"peaceful,morning_read,non-fiction"
BOOK_02367,Beyond Journey,George R.R. Martin,Biography,1954,577,An peaceful biography book perfect for bedtime. This peaceful story explores themes of adventure.,Penguin Random House,English,3.9,15718,9789922827769070,5582007940,https://example.com/covers/book_2367.jpg,845799,peaceful,bedtime,"peaceful,bedtime,biography"
BOOK_02368,The Story,Stephen King,Travel,2001,365,An inspiring travel book perfect for winter_read. This inspiring story explores themes of discovery.,Cambridge University Press,English,3.6,38593,9781377769159867,5690266380,https://example.com/covers/book_2368.jpg,862771,inspiring,winter_read,"inspiring,winter_read,travel"
BOOK_02369,A Quest,Neil Gaiman,Science,1954,283,An peaceful science book perfect for beach_read. This peaceful story explores themes of love.,Cambridge University Press,English,3.2,1369,9783632666246687,2950992866,https://example.com/covers/book_2369.jpg,580048,peaceful,beach_read,"peaceful,beach_read,science"
BOOK_02370,A Quest,George R.R. Martin,Art,2019,581,An dramatic art book perfect for sunny_day. This dramatic story explores themes of growth.,Hachette,English,4.7,81390,9784622612801690,5759671618,https://example.com/covers/book_2370.jpg,590831,dramatic,sunny_day,"dramatic,sunny_day,art"
BOOK_02371,Beyond Unknown,Jane Austen,Sci-Fi,1951,791,An exciting sci-fi book perfect for cozy_night. This exciting story explores themes of friendship.,Macmillan,English,3.4,92006,9786316865037157,3933329318,https://example.com/covers/book_2371.jpg,836905,exciting,cozy_night,"exciting,cozy_night,sci-fi"
BOOK_02372,Beyond Journey,Ernest Hemingway,Cooking,1975,622,An educational cooking book perfect for cozy_night. This educational story explores themes of friendship.,Oxford University Press,English,4.2,7722,9788736570082052,2622660336,https://example.com/covers/book_2372.jpg,952800,educational,cozy_night,"educational,cozy_night,cooking"
BOOK_02373,A Quest,Gabriel Garcia Marquez,History,1996,465,An exciting history book perfect for rainy_day. This exciting story explores themes of adventure.,Simon & Schuster,English,3.3,26927,9786611736089410,3305739152,https://example.com/covers/book_2373.jpg,486747,exciting,rainy_day,"exciting,rainy_day,history"
BOOK_02374,In Quest,J.K. Rowling,Philosophy,2011,409,An exciting philosophy book perfect for winter_read. This exciting story explores themes of friendship.,Cambridge University Press,English,4.6,31865,9789296285020225,1847385064,https://example.com/covers/book_2374.jpg,303663,exciting,winter_read,"exciting,winter_read,philosophy"
BOOK_02375,Love Promise,Toni Morrison,Romance,1973,382,An relaxing romance book perfect for study_time. This relaxing story explores themes of mystery.,Penguin Random House,English,4.2,64316,9783192340656167,3303295342,https://example.com/covers/book_2375.jpg,553114,relaxing,study_time,"relaxing,study_time,romance"
BOOK_02376,The Journey,Agatha Christie,Philosophy,2025,781,An melancholic philosophy book perfect for morning_read. This melancholic story explores themes of mystery.,Oxford University Press,English,3.1,93436,9786730734692054,1558987429,https://example.com/covers/book_2376.jpg,534491,melancholic,morning_read,"melancholic,morning_read,philosophy"
BOOK_02377,The Adventure,Stephen King,Thriller,1993,680,An humorous thriller book perfect for winter_read. This humorous story explores themes of discovery.,Simon & Schuster,English,3.7,87736,9783079072407593,9795862460,https://example.com/covers/book_2377.jpg,868016,humorous,winter_read,"humorous,winter_read,thriller"
BOOK_02378,A Story,Stephen King,Non-Fiction,2023,679,An relaxing non-fiction book perfect for study_time. This relaxing story explores themes of love.,Penguin Random House,English,3.8,34816,9787754572050765,9748128363,https://example.com/covers/book_2378.jpg,318728,relaxing,study_time,"relaxing,study_time,non-fiction"
BOOK_02379,A Quest,Jane Austen,Thriller,2003,308,An relaxing thriller book perfect for winter_read. This relaxing story explores themes of discovery.,Macmillan,English,3.0,35727,9784519698473285,3827412220,https://example.com/covers/book_2379.jpg,505293,relaxing,winter_read,"relaxing,winter_read,thriller"
BOOK_02380,Beyond Journey,Haruki Murakami,Comedy,2002,273,An dramatic comedy book perfect for beach_read. This dramatic story explores themes of discovery.,Simon & Schuster,English,3.8,61880,9789751087174982,5804333074,https://example.com/covers/book_2380.jpg,579978,dramatic,beach_read,"dramatic,beach_read,comedy"
BOOK_02381,In Quest,Stephen King,Comedy,1952,326,An relaxing comedy book perfect for cozy_night. This relaxing story explores themes of mystery.,Macmillan,English,3.6,13291,9785028984146310,6588815548,https://example.com/covers/book_2381.jpg,233159,relaxing,cozy_night,"relaxing,cozy_night,comedy"
