domain,id,title,mood_score,weather_score,time_score,activity_score,normalized_rating,popularity_score,description_length,processed_description,genre,year_normalized
food,FOOD_04413,Mediterranean Dinner,0,0,0,0,0.07692308,0.00923,16,hearty mediterranean dinner perfect datenight hearty dish delicious great datenight,,0.88235295
food,FOOD_04414,American Salad,0,0,0,0,0.09230768,0.02311,16,hearty american salad perfect movienight hearty dish satisfying great movienight,,0.88235295
food,FOOD_04415,Moroccan Breakfast,0,0,0,0,0.2923077,0.00374,16,satisfying moroccan breakfast perfect workout satisfying dish delicious great workout,,0.88235295
food,FOOD_04416,Italian Side Dish,0,0,0,0,0.13846156,0.03801,17,hearty italian side dish perfect winterday hearty dish flavorful great winterday,,0.88235295
food,FOOD_04417,Mexican Chicken Soup,0,0,0,0,0.0,0.00624,16,hearty mexican soup perfect studysession hearty dish flavorful great studysession,,0.88235295
food,FOOD_04418,Spanish Snack,0,0,0,0,0.27692312,0.04606,16,cooling spanish snack perfect winterday cooling dish delicious great winterday,,0.88235295
food,FOOD_04419,Greek Breakfast,0,0,0,5,0.21538463,0.03449,16,relaxing greek breakfast perfect party relaxing dish nutritious great party,,0.88235295
food,FOOD_04420,Greek Salad,0,0,0,0,0.15384616,0.02541,16,energizing greek salad perfect summerday energizing dish nutritious great summerday,,0.88235295
food,FOOD_04421,French Appetizer,0,0,0,0,0.09230768,0.02553,16,refreshing french appetizer perfect workout refreshing dish satisfying great workout,,0.88235295
food,FOOD_04422,American Appetizer,0,0,0,0,0.2923077,0.02377,16,cooling american appetizer perfect sunnyday cooling dish nutritious great sunnyday,,0.88235295
food,FOOD_04423,Lebanese Chocolate Mousse,0,0,0,0,0.18461536,0.00675,16,satisfying lebanese dessert perfect winterday satisfying dish delicious great winterday,,0.88235295
food,FOOD_04424,Spanish Appetizer,0,0,0,0,0.26153845,0.04723,16,indulgent spanish appetizer perfect picnic indulgent dish nutritious great picnic,,0.88235295
food,FOOD_04425,Vietnamese Snack,0,0,0,0,0.18461536,0.0481,16,light vietnamese snack perfect picnic light dish delicious great picnic,,0.88235295
food,FOOD_04426,Brazilian Salad,0,0,0,0,0.0153846005,0.01061,16,relaxing brazilian salad perfect rainyday relaxing dish flavorful great rainyday,,0.88235295
food,FOOD_04427,Greek Breakfast,0,0,0,0,0.07692308,0.03551,16,indulgent greek breakfast perfect sunnyday indulgent dish flavorful great sunnyday,,0.88235295
food,FOOD_04428,Brazilian Snack,0,0,0,0,0.0153846005,0.04993,16,satisfying brazilian snack perfect datenight satisfying dish satisfying great datenight,,0.88235295
food,FOOD_04429,Mediterranean Salad,0,0,0,0,0.21538463,0.027,16,energizing mediterranean salad perfect winterday energizing dish satisfying great winterday,,0.88235295
food,FOOD_04430,Moroccan Side Dish,0,0,0,0,0.09230768,0.03345,17,satisfying moroccan side dish perfect movienight satisfying dish flavorful great movienight,,0.88235295
food,FOOD_04431,Japanese Salad,0,0,0,0,0.2923077,0.03619,16,energizing japanese salad perfect studysession energizing dish flavorful great studysession,,0.88235295
food,FOOD_04432,Mediterranean Vegetable Curry,0,0,0,0,0.04615384,0.04251,17,cooling mediterranean main course perfect datenight cooling dish nutritious great datenight,,0.88235295
food,FOOD_04433,Vietnamese Snack,0,0,0,0,0.24615383,0.00274,16,energizing vietnamese snack perfect summerday energizing dish flavorful great summerday,,0.88235295
food,FOOD_04434,Moroccan Beverage,0,0,0,0,0.0153846005,0.03836,16,energizing moroccan beverage perfect rainyday energizing dish delicious great rainyday,,0.88235295
food,FOOD_04435,Mexican Dinner,0,0,0,0,0.26153845,0.01623,16,relaxing mexican dinner perfect familydinner relaxing dish satisfying great familydinner,,0.88235295
food,FOOD_04436,Thai Appetizer,0,0,0,0,0.18461536,0.04522,16,refreshing thai appetizer perfect winterday refreshing dish flavorful great winterday,,0.88235295
food,FOOD_04437,Korean Lunch,0,0,0,0,0.123076916,0.03578,16,warming korean lunch perfect datenight warming dish flavorful great datenight,,0.88235295
food,FOOD_04438,Japanese Berry Tart,0,0,0,0,0.07692308,0.03221,16,refreshing japanese dessert perfect familydinner refreshing dish nutritious great familydinner,,0.88235295
food,FOOD_04439,American Citrus Pudding,0,0,0,0,0.16923076,0.00133,16,refreshing american dessert perfect rainyday refreshing dish delicious great rainyday,,0.88235295
food,FOOD_04440,Italian Sauce,0,0,0,0,0.123076916,0.02895,16,relaxing italian sauce perfect hangover relaxing dish nutritious great hangover,,0.88235295
food,FOOD_04441,Mexican Sauce,0,0,0,0,0.13846156,0.04613,16,comforting mexican sauce perfect studysession comforting dish delicious great studysession,,0.88235295
food,FOOD_04442,Turkish Beverage,0,0,0,0,0.123076916,0.00855,16,indulgent turkish beverage perfect sunnyday indulgent dish flavorful great sunnyday,,0.88235295
food,FOOD_04443,Indian Vegetable Grill,0,0,0,0,0.26153845,0.02586,17,energizing indian main course perfect summerday energizing dish flavorful great summerday,,0.88235295
food,FOOD_04444,Spanish Side Dish,0,0,0,0,0.04615384,0.02387,17,warming spanish side dish perfect rainyday warming dish flavorful great rainyday,,0.88235295
food,FOOD_04445,Thai Dinner,0,0,0,0,0.030769238,0.02482,16,warming thai dinner perfect rainyday warming dish flavorful great rainyday,,0.88235295
food,FOOD_04446,Vietnamese Appetizer,0,0,0,0,0.2923077,0.00612,16,energizing vietnamese appetizer perfect familydinner energizing dish flavorful great familydinner,,0.88235295
food,FOOD_04447,Thai Sauce,0,0,0,0,0.23076923,0.01008,16,healthy thai sauce perfect rainyday healthy dish nutritious great rainyday,,0.88235295
food,FOOD_04448,Vietnamese Lunch,0,0,0,0,0.24615383,0.01152,16,light vietnamese lunch perfect studysession light dish delicious great studysession,,0.88235295
food,FOOD_04449,Turkish Lunch,0,0,0,0,0.04615384,0.04181,16,relaxing turkish lunch perfect summerday relaxing dish flavorful great summerday,,0.88235295
food,FOOD_04450,Thai Snack,0,0,0,0,0.07692308,0.03873,16,indulgent thai snack perfect movienight indulgent dish nutritious great movienight,,0.88235295
food,FOOD_04451,Brazilian Lunch,0,0,0,0,0.24615383,0.03743,16,indulgent brazilian lunch perfect workout indulgent dish satisfying great workout,,0.88235295
food,FOOD_04452,Greek Salad,0,0,0,0,0.04615384,0.02234,16,cooling greek salad perfect hangover cooling dish delicious great hangover,,0.88235295
food,FOOD_04453,Mediterranean Beverage,0,0,0,0,0.030769238,0.0378,16,hearty mediterranean beverage perfect winterday hearty dish delicious great winterday,,0.88235295
food,FOOD_04454,Chinese Lunch,0,0,0,0,0.107692316,0.02717,16,warming chinese lunch perfect winterday warming dish nutritious great winterday,,0.88235295
food,FOOD_04455,Mediterranean Tomato Soup,0,0,0,0,0.27692312,0.04969,16,indulgent mediterranean soup perfect sunnyday indulgent dish flavorful great sunnyday,,0.88235295
food,FOOD_04456,Brazilian Appetizer,0,0,0,0,0.16923076,0.02174,16,relaxing brazilian appetizer perfect winterday relaxing dish satisfying great winterday,,0.88235295
food,FOOD_04457,Brazilian Chocolate Mousse,0,0,0,0,0.23076923,0.00406,16,hearty brazilian dessert perfect hangover hearty dish nutritious great hangover,,0.88235295
food,FOOD_04458,Greek Sauce,0,0,0,0,0.18461536,0.02997,16,hearty greek sauce perfect hangover hearty dish nutritious great hangover,,0.88235295
food,FOOD_04459,Indian Dinner,0,0,0,0,0.030769238,0.03143,16,satisfying indian dinner perfect movienight satisfying dish delicious great movienight,,0.88235295
food,FOOD_04460,Lebanese Tomato Soup,0,0,0,0,0.21538463,0.0462,16,light lebanese soup perfect rainyday light dish nutritious great rainyday,,0.88235295
food,FOOD_04461,Japanese Breakfast,0,0,0,5,0.30769232,0.00353,16,energizing japanese breakfast perfect party energizing dish satisfying great party,,0.88235295
food,FOOD_04462,Korean Beverage,0,0,0,0,0.21538463,0.00141,16,energizing korean beverage perfect picnic energizing dish satisfying great picnic,,0.88235295
food,FOOD_04463,Mexican Side Dish,0,0,0,0,0.26153845,0.01681,17,indulgent mexican side dish perfect summerday indulgent dish nutritious great summerday,,0.88235295
food,FOOD_04464,Chinese Lunch,0,0,0,0,0.20000003,0.00216,16,relaxing chinese lunch perfect sunnyday relaxing dish nutritious great sunnyday,,0.88235295
food,FOOD_04465,Japanese Appetizer,0,0,0,0,0.27692312,0.02561,16,celebratory japanese appetizer perfect workout celebratory dish satisfying great workout,,0.88235295
food,FOOD_04466,Lebanese Appetizer,0,0,0,5,0.26153845,0.02401,16,indulgent lebanese appetizer perfect party indulgent dish nutritious great party,,0.88235295
food,FOOD_04467,Moroccan Beverage,0,0,0,0,0.15384616,0.00853,16,healthy moroccan beverage perfect familydinner healthy dish delicious great familydinner,,0.88235295
food,FOOD_04468,French Dinner,0,0,0,0,0.20000003,0.02463,16,warming french dinner perfect hangover warming dish delicious great hangover,,0.88235295
food,FOOD_04469,Japanese Dinner,0,0,0,0,0.13846156,0.03365,16,hearty japanese dinner perfect studysession hearty dish nutritious great studysession,,0.88235295
food,FOOD_04470,Lebanese Fish Stew,0,0,0,5,0.15384616,0.04339,17,satisfying lebanese main course perfect party satisfying dish nutritious great party,,0.88235295
food,FOOD_04471,Turkish Beverage,0,0,0,0,0.07692308,0.04866,16,light turkish beverage perfect studysession light dish satisfying great studysession,,0.88235295
food,FOOD_04472,Vietnamese Appetizer,0,0,0,0,0.21538463,0.02838,16,comforting vietnamese appetizer perfect summerday comforting dish satisfying great summerday,,0.88235295
food,FOOD_04473,Spanish Beverage,0,0,0,0,0.24615383,0.04701,16,cooling spanish beverage perfect rainyday cooling dish nutritious great rainyday,,0.88235295
food,FOOD_04474,Mediterranean Chocolate Tart,0,0,0,0,0.30769232,0.01353,16,cooling mediterranean dessert perfect sunnyday cooling dish nutritious great sunnyday,,0.88235295
food,FOOD_04475,Thai Appetizer,0,0,0,0,0.123076916,0.01342,16,satisfying thai appetizer perfect studysession satisfying dish delicious great studysession,,0.88235295
food,FOOD_04476,Mediterranean Dinner,0,0,0,0,0.09230768,0.00468,16,cooling mediterranean dinner perfect hangover cooling dish nutritious great hangover,,0.88235295
food,FOOD_04477,Mediterranean Vegetable Stew,0,0,0,0,0.24615383,0.04402,17,warming mediterranean main course perfect workout warming dish satisfying great workout,,0.88235295
food,FOOD_04478,Japanese Salad,0,0,0,0,0.061538476,0.03338,16,healthy japanese salad perfect summerday healthy dish satisfying great summerday,,0.88235295
food,FOOD_04479,Italian Beverage,0,0,0,0,0.030769238,0.02457,16,refreshing italian beverage perfect studysession refreshing dish delicious great studysession,,0.88235295
food,FOOD_04480,Chinese Appetizer,0,0,0,0,0.18461536,0.04493,16,energizing chinese appetizer perfect movienight energizing dish flavorful great movienight,,0.88235295
food,FOOD_04481,Korean Beverage,0,0,0,0,0.07692308,0.02846,16,healthy korean beverage perfect studysession healthy dish delicious great studysession,,0.88235295
food,FOOD_04482,Thai Snack,0,0,0,0,0.24615383,0.04515,16,comforting thai snack perfect familydinner comforting dish flavorful great familydinner,,0.88235295
food,FOOD_04483,Moroccan Citrus Tart,0,0,0,0,0.24615383,0.0477,16,cooling moroccan dessert perfect summerday cooling dish satisfying great summerday,,0.88235295
food,FOOD_04484,Peruvian Vanilla Pudding,0,0,0,0,0.0153846005,0.03998,16,warming peruvian dessert perfect datenight warming dish flavorful great datenight,,0.88235295
food,FOOD_04485,Chinese Lunch,0,0,0,5,0.23076923,0.04754,16,comforting chinese lunch perfect party comforting dish delicious great party,,0.88235295
food,FOOD_04486,Spanish Dinner,0,0,0,0,0.123076916,0.04947,16,healthy spanish dinner perfect rainyday healthy dish delicious great rainyday,,0.88235295
food,FOOD_04487,Lebanese Salad,0,0,0,0,0.30769232,0.0025,16,warming lebanese salad perfect rainyday warming dish flavorful great rainyday,,0.88235295
food,FOOD_04488,Spanish Chicken Stir-fry,0,0,0,0,0.21538463,0.03166,17,hearty spanish main course perfect hangover hearty dish nutritious great hangover,,0.88235295
food,FOOD_04489,American Sauce,0,0,0,0,0.27692312,0.0469,16,energizing american sauce perfect sunnyday energizing dish delicious great sunnyday,,0.88235295
food,FOOD_04490,Lebanese Berry Pudding,0,0,0,0,0.18461536,0.04923,16,satisfying lebanese dessert perfect datenight satisfying dish flavorful great datenight,,0.88235295
food,FOOD_04491,Turkish Dinner,0,0,0,0,0.04615384,0.02731,16,relaxing turkish dinner perfect datenight relaxing dish nutritious great datenight,,0.88235295
food,FOOD_04492,Italian Dinner,0,0,0,0,0.107692316,0.01588,16,comforting italian dinner perfect picnic comforting dish delicious great picnic,,0.88235295
food,FOOD_04493,Italian Beef Curry,0,0,0,5,0.18461536,0.03992,17,energizing italian main course perfect party energizing dish nutritious great party,,0.88235295
food,FOOD_04494,Peruvian Sauce,0,0,0,0,0.061538476,0.00074,16,indulgent peruvian sauce perfect picnic indulgent dish satisfying great picnic,,0.88235295
food,FOOD_04495,Indian Salad,0,0,0,5,0.07692308,0.01696,16,cooling indian salad perfect party cooling dish satisfying great party,,0.88235295
food,FOOD_04496,Mexican Sauce,0,0,0,0,0.2923077,0.00281,16,healthy mexican sauce perfect rainyday healthy dish satisfying great rainyday,,0.88235295
food,FOOD_04497,Japanese Side Dish,0,0,0,0,0.21538463,0.02133,17,energizing japanese side dish perfect workout energizing dish flavorful great workout,,0.88235295
food,FOOD_04498,Mediterranean Vegetable Soup,0,0,0,0,0.061538476,0.01857,16,hearty mediterranean soup perfect sunnyday hearty dish delicious great sunnyday,,0.88235295
food,FOOD_04499,Thai Side Dish,0,0,0,0,0.13846156,0.0051,17,indulgent thai side dish perfect hangover indulgent dish delicious great hangover,,0.88235295
food,FOOD_04500,Italian Vegetable Grill,0,0,0,0,0.107692316,0.03867,17,indulgent italian main course perfect datenight indulgent dish satisfying great datenight,,0.88235295
food,FOOD_04501,Japanese Sauce,0,0,0,5,0.20000003,0.04922,16,light japanese sauce perfect party light dish delicious great party,,0.88235295
food,FOOD_04502,Thai Lunch,0,0,0,0,0.123076916,0.04492,16,satisfying thai lunch perfect workout satisfying dish delicious great workout,,0.88235295
food,FOOD_04503,Indian Berry Cake,0,0,0,0,0.26153845,0.0231,16,relaxing indian dessert perfect familydinner relaxing dish delicious great familydinner,,0.88235295
food,FOOD_04504,Mediterranean Breakfast,0,0,0,0,0.23076923,0.00343,16,refreshing mediterranean breakfast perfect datenight refreshing dish delicious great datenight,,0.88235295
food,FOOD_04505,Peruvian Side Dish,0,0,0,0,0.107692316,0.04118,17,healthy peruvian side dish perfect picnic healthy dish flavorful great picnic,,0.88235295
food,FOOD_04506,American Sauce,0,0,0,0,0.09230768,0.01359,16,satisfying american sauce perfect movienight satisfying dish flavorful great movienight,,0.88235295
food,FOOD_04507,Spanish Salad,0,0,0,0,0.061538476,0.00128,16,warming spanish salad perfect rainyday warming dish flavorful great rainyday,,0.88235295
food,FOOD_04508,Turkish Beverage,0,0,0,0,0.09230768,0.03812,16,hearty turkish beverage perfect rainyday hearty dish delicious great rainyday,,0.88235295
food,FOOD_04509,French Lunch,0,0,0,5,0.123076916,0.01083,16,healthy french lunch perfect party healthy dish satisfying great party,,0.88235295
food,FOOD_04510,Mediterranean Lunch,0,0,0,0,0.16923076,0.00028,16,hearty mediterranean lunch perfect datenight hearty dish delicious great datenight,,0.88235295
food,FOOD_04511,Thai Sauce,0,0,0,0,0.21538463,0.04921,16,relaxing thai sauce perfect datenight relaxing dish nutritious great datenight,,0.88235295
food,FOOD_04512,Chinese Dinner,0,0,0,0,0.0153846005,0.00052,16,warming chinese dinner perfect workout warming dish delicious great workout,,0.88235295
food,FOOD_04513,American Sauce,0,0,0,0,0.23076923,0.03674,16,warming american sauce perfect studysession warming dish satisfying great studysession,,0.88235295
food,FOOD_04514,Vietnamese Vegetable Curry,0,0,0,0,0.030769238,0.01921,17,refreshing vietnamese main course perfect winterday refreshing dish satisfying great winterday,,0.88235295
