track_id,title,artist,genre,release_year,album,lyrics,tempo,energy,danceability,valence,acousticness,instrumentalness,loudness,speechiness,liveness,popularity,key,mode,time_signature,duration,language,mood,activity,weather_mood,keywords
MUSIC_02790,The Night,Olivia Rodrigo,Classical,1950,The Night - Album,"You're the light in my darkness, the love in my heart, forever we'll be together, never apart",180,0.751,0.999,0.791,0.375,0.8,-9.9,0.808,0.094,7,6,0,5,305,French,romantic,study,rainy_day,"romantic,study,rainy_day,classical"
MUSIC_02791,Beyond Dream,SZA,K-Pop,1952,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",173,0.09,0.716,0.144,0.192,0.309,-17.8,0.261,0.958,94,6,1,5,229,English,intense,working,stormy_night,"intense,working,stormy_night,k-pop"
MUSIC_02792,Through Moment,Maroon 5,Hip-Hop,2003,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",156,0.226,0.358,0.288,0.465,0.76,-7.6,0.448,0.076,78,2,0,6,182,French,hopeful,study,sunny_day,"hopeful,study,sunny_day,hip-hop"
MUSIC_02793,Through Day,Bad Bunny,Pop,1993,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",171,0.622,0.248,0.906,0.657,0.652,-13.7,0.668,0.158,89,10,1,4,277,Spanish,dreamy,party,stormy_night,"dreamy,party,stormy_night,pop"
MUSIC_02794,Beyond Night,Bad Bunny,Ambient,1957,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",111,0.187,0.265,0.808,0.031,0.832,-12.2,0.303,0.856,5,3,1,3,189,Japanese,contemplative,party,rainy_day,"contemplative,party,rainy_day,ambient"
MUSIC_02795,The Day,Drake,Metal,2019,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",120,0.956,0.28,0.899,0.88,0.216,-4.3,0.121,0.598,2,6,0,5,156,Korean,peaceful,gaming,sunny_day,"peaceful,gaming,sunny_day,metal"
MUSIC_02796,In Night,Ariana Grande,Indie,1986,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",80,0.697,0.989,0.993,0.158,0.014,-11.9,0.776,0.912,8,10,1,4,133,English,uplifting,workout,rainy_day,"uplifting,workout,rainy_day,indie"
MUSIC_02797,In Moment,Harry Styles,Ambient,2005,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",96,0.482,0.049,0.349,0.53,0.27,-16.9,0.052,0.37,93,3,0,5,187,French,peaceful,working,stormy_night,"peaceful,working,stormy_night,ambient"
MUSIC_02798,Through Night,Coldplay,Country,2008,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",114,0.813,0.231,0.802,0.968,0.031,-5.2,0.256,0.684,44,5,0,4,290,French,hopeful,walking,snowy_day,"hopeful,walking,snowy_day,country"
MUSIC_02799,Thunder Beat,Olivia Rodrigo,R&B,1992,Thunder Beat - Album,"Through the journey of life, we find our way, in every moment, in every day",172,0.92,0.045,0.654,0.756,0.891,-7.2,0.799,0.687,84,2,1,4,248,French,energetic,reading,foggy_morning,"energetic,reading,foggy_morning,r&b"
MUSIC_02800,The Night,Imagine Dragons,Country,1987,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",157,0.35,0.373,0.347,0.702,0.802,-7.5,0.059,0.595,79,6,0,7,338,French,calm,relaxing,rainy_day,"calm,relaxing,rainy_day,country"
MUSIC_02801,Beyond Dream,Lana Del Rey,Indie,2010,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",68,0.751,0.94,0.222,0.478,0.731,-18.0,0.429,0.514,16,4,1,4,204,Korean,nostalgic,cooking,snowy_day,"nostalgic,cooking,snowy_day,indie"
MUSIC_02802,In Dream,Dua Lipa,Rock,1942,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",131,0.047,0.48,0.532,0.57,0.697,-8.4,0.774,0.048,55,3,0,7,231,English,aggressive,cooking,sunny_day,"aggressive,cooking,sunny_day,rock"
MUSIC_02803,The Dream,Imagine Dragons,Alternative,2018,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",136,0.262,0.77,0.12,0.663,0.21,-10.2,0.631,0.041,65,4,0,6,308,Korean,angry,study,sunny_day,"angry,study,sunny_day,alternative"
MUSIC_02804,In Day,Imagine Dragons,Latin,1975,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",87,0.882,0.644,0.207,0.047,0.34,-9.8,0.018,0.623,42,1,1,7,196,Korean,dramatic,relaxing,foggy_morning,"dramatic,relaxing,foggy_morning,latin"
MUSIC_02805,Rain Heart,Ed Sheeran,Country,1988,Rain Heart - Album,"Tears falling like rain, memories remain, walking through the pain alone again",165,0.043,0.893,0.694,0.823,0.4,-6.4,0.392,0.423,41,11,0,3,178,English,sad,gaming,sunny_day,"sad,gaming,sunny_day,country"
MUSIC_02806,Beyond Dream,Taylor Swift,Blues,2024,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",123,0.536,0.045,0.613,0.522,0.506,-8.5,0.411,0.616,18,7,1,4,258,Spanish,aggressive,relaxing,snowy_day,"aggressive,relaxing,snowy_day,blues"
MUSIC_02807,Joy Moments,Drake,World,1997,Joy Moments - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",83,0.828,0.284,0.774,0.125,0.802,-2.9,0.746,0.157,97,8,1,3,150,English,happy,party,snowy_day,"happy,party,snowy_day,world"
MUSIC_02808,Through Day,Ariana Grande,Country,1950,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",175,0.446,0.621,0.755,0.027,0.438,-7.8,0.529,0.313,35,1,1,5,265,Japanese,intense,cleaning,sunny_day,"intense,cleaning,sunny_day,country"
MUSIC_02809,The Night,Ed Sheeran,Electronic,1971,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",114,0.45,0.463,0.175,0.741,0.894,-17.2,0.889,0.842,93,5,1,6,290,English,calm,sleeping,stormy_night,"calm,sleeping,stormy_night,electronic"
MUSIC_02810,The Day,Kendrick Lamar,Gospel,1962,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",76,0.5,0.729,0.831,0.291,0.234,-0.1,0.573,0.168,5,5,0,7,337,Spanish,playful,workout,snowy_day,"playful,workout,snowy_day,gospel"
MUSIC_02811,Beyond Dream,Lana Del Rey,Electronic,1973,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",110,0.357,0.242,0.02,0.443,0.808,-10.8,0.577,0.902,26,7,0,5,262,Japanese,peaceful,relaxing,foggy_morning,"peaceful,relaxing,foggy_morning,electronic"
MUSIC_02812,In Dream,Dua Lipa,Classical,1961,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",66,0.666,0.418,0.037,0.843,0.993,-12.3,0.892,0.51,64,1,0,3,146,French,hopeful,relaxing,sunny_day,"hopeful,relaxing,sunny_day,classical"
MUSIC_02813,The Night,Bad Bunny,Alternative,1959,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",146,0.598,0.05,0.639,0.363,0.898,-19.0,0.724,0.003,62,1,1,4,169,Japanese,intense,gaming,foggy_morning,"intense,gaming,foggy_morning,alternative"
MUSIC_02814,Tears Tonight,Coldplay,R&B,2020,Tears Tonight - Album,"Tears falling like rain, memories remain, walking through the pain alone again",137,0.789,0.849,0.394,0.42,0.964,-1.3,0.649,0.297,96,11,1,7,231,Spanish,sad,driving,stormy_night,"sad,driving,stormy_night,r&b"
MUSIC_02815,In Dream,OneRepublic,Hip-Hop,2004,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",69,0.902,0.391,0.072,0.547,0.969,-13.0,0.431,0.373,79,0,0,5,339,Japanese,uplifting,party,stormy_night,"uplifting,party,stormy_night,hip-hop"
MUSIC_02816,Beyond Moment,Drake,Alternative,1990,Beyond Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",141,0.271,0.118,0.149,0.022,0.686,-12.4,0.373,0.476,91,10,1,5,334,Korean,uplifting,workout,snowy_day,"uplifting,workout,snowy_day,alternative"
MUSIC_02817,The Dream,Adele,Punk,1977,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",119,0.942,0.976,0.528,0.006,0.319,-2.7,0.558,0.15,87,2,1,3,181,French,dreamy,meditation,sunny_day,"dreamy,meditation,sunny_day,punk"
MUSIC_02818,Beyond Day,Billie Eilish,Folk,1972,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",121,0.849,0.025,0.372,0.607,0.439,-13.2,0.532,0.043,39,11,0,7,287,French,dramatic,reading,snowy_day,"dramatic,reading,snowy_day,folk"
MUSIC_02819,The Day,Coldplay,Indie,1959,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",97,0.949,0.547,0.354,0.657,0.14,-7.4,0.621,0.444,71,11,1,5,356,English,intense,walking,snowy_day,"intense,walking,snowy_day,indie"
MUSIC_02820,The Night,Bad Bunny,Soul,2014,The Night - Album,"Through the journey of life, we find our way, in every moment, in every day",117,0.901,0.459,0.347,0.599,0.202,-19.5,0.233,0.256,22,5,0,4,338,Korean,melancholic,study,rainy_day,"melancholic,study,rainy_day,soul"
MUSIC_02821,Beyond Night,Kendrick Lamar,Hip-Hop,1978,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",84,0.464,0.742,0.441,0.6,0.605,-6.6,0.724,0.044,23,0,1,3,152,Spanish,euphoric,party,stormy_night,"euphoric,party,stormy_night,hip-hop"
MUSIC_02822,Through Dream,Harry Styles,Jazz,1945,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",124,0.36,0.694,0.709,0.428,0.562,-12.6,0.174,0.522,22,8,0,6,255,Japanese,nostalgic,party,foggy_morning,"nostalgic,party,foggy_morning,jazz"
MUSIC_02823,Beyond Day,Olivia Rodrigo,Electronic,1992,Beyond Day - Album,"Through the journey of life, we find our way, in every moment, in every day",123,0.471,0.55,0.373,0.741,0.448,-14.8,0.552,0.436,50,6,1,4,270,French,aggressive,cooking,stormy_night,"aggressive,cooking,stormy_night,electronic"
MUSIC_02824,Through Dream,Adele,Punk,1998,Through Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",161,0.494,0.528,0.631,0.483,0.935,-10.5,0.969,0.855,94,0,1,4,213,French,playful,walking,snowy_day,"playful,walking,snowy_day,punk"
MUSIC_02825,In Night,Harry Styles,Country,2001,In Night - Album,"Through the journey of life, we find our way, in every moment, in every day",71,0.499,0.08,0.83,0.884,0.051,-19.8,0.757,0.69,85,0,1,4,357,English,contemplative,gaming,foggy_morning,"contemplative,gaming,foggy_morning,country"
MUSIC_02826,Beyond Night,Dua Lipa,Ambient,2015,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",147,0.647,0.71,0.573,0.228,0.447,-4.1,0.037,0.634,53,3,0,7,127,French,playful,reading,snowy_day,"playful,reading,snowy_day,ambient"
MUSIC_02827,Through Night,Billie Eilish,Soul,1987,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",64,0.792,0.169,0.648,0.335,0.733,-4.3,0.712,0.442,45,7,1,3,224,Spanish,aggressive,cleaning,stormy_night,"aggressive,cleaning,stormy_night,soul"
MUSIC_02828,Through Moment,Harry Styles,Jazz,1962,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",162,0.249,0.768,0.166,0.202,0.461,-17.4,0.328,0.345,2,4,1,3,232,Spanish,aggressive,study,rainy_day,"aggressive,study,rainy_day,jazz"
MUSIC_02829,Beyond Night,Bruno Mars,Funk,2024,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",109,0.194,0.953,0.346,0.907,0.272,-19.4,0.827,0.832,30,11,0,3,197,English,playful,showering,sunny_day,"playful,showering,sunny_day,funk"
MUSIC_02830,The Day,Adele,Gospel,1999,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",60,0.538,0.6,0.342,0.258,0.602,-9.9,0.228,0.148,73,4,0,6,204,Spanish,euphoric,meditation,stormy_night,"euphoric,meditation,stormy_night,gospel"
MUSIC_02831,The Moment,The Weeknd,Folk,1963,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",61,0.402,0.151,0.303,0.075,0.476,-12.2,0.755,0.955,3,0,1,3,189,Japanese,angry,meditation,stormy_night,"angry,meditation,stormy_night,folk"
MUSIC_02832,Sunshine Times,The Weeknd,Gospel,2016,Sunshine Times - Album,"Sunshine in my heart, everything's alright, dancing through the day and into the night",178,0.875,0.143,0.983,0.519,0.727,-4.9,0.294,0.905,36,7,0,3,124,Spanish,happy,cooking,rainy_day,"happy,cooking,rainy_day,gospel"
MUSIC_02833,Fire Beat,Post Malone,R&B,1956,Fire Beat - Album,"Through the journey of life, we find our way, in every moment, in every day",101,0.174,0.59,0.668,0.924,0.411,-19.9,0.405,0.135,51,9,0,5,192,Spanish,energetic,workout,foggy_morning,"energetic,workout,foggy_morning,r&b"
MUSIC_02834,In Dream,SZA,Rock,1944,In Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",125,0.246,0.942,0.889,0.735,0.986,-0.5,0.414,0.124,26,5,1,5,207,Japanese,uplifting,working,sunny_day,"uplifting,working,sunny_day,rock"
MUSIC_02835,Energy Storm,Dua Lipa,Punk,1950,Energy Storm - Album,"Through the journey of life, we find our way, in every moment, in every day",107,0.928,0.97,0.18,0.195,0.572,-12.8,0.57,0.534,67,4,1,6,176,English,energetic,meditation,rainy_day,"energetic,meditation,rainy_day,punk"
MUSIC_02836,In Moment,Harry Styles,Punk,1986,In Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",71,0.279,0.381,0.778,0.944,0.747,-2.6,0.122,0.084,3,7,1,3,229,Japanese,dramatic,cooking,stormy_night,"dramatic,cooking,stormy_night,punk"
MUSIC_02837,In Day,Harry Styles,Folk,2011,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",137,0.198,0.451,0.019,0.004,0.285,-19.0,0.983,0.362,18,9,1,7,187,French,calm,relaxing,sunny_day,"calm,relaxing,sunny_day,folk"
MUSIC_02838,Through Night,Taylor Swift,Indie,1986,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",133,0.813,0.997,0.567,0.714,0.844,-9.8,0.855,0.201,67,10,0,5,342,English,peaceful,driving,snowy_day,"peaceful,driving,snowy_day,indie"
MUSIC_02839,Beyond Dream,The Weeknd,Folk,1947,Beyond Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",160,0.086,0.611,0.315,0.225,0.58,-6.0,0.682,0.178,55,1,1,3,144,English,euphoric,driving,sunny_day,"euphoric,driving,sunny_day,folk"
MUSIC_02840,The Day,Drake,Hip-Hop,2005,The Day - Album,"Through the journey of life, we find our way, in every moment, in every day",156,0.894,0.589,0.844,0.08,0.913,-0.4,0.238,0.204,74,2,1,6,337,French,hopeful,driving,rainy_day,"hopeful,driving,rainy_day,hip-hop"
MUSIC_02841,The Dream,Post Malone,World,1989,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",86,0.698,0.719,0.182,0.243,0.655,-5.4,0.191,0.06,46,10,1,6,204,French,nostalgic,working,stormy_night,"nostalgic,working,stormy_night,world"
MUSIC_02842,Through Day,Coldplay,Rock,1966,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",88,0.988,0.724,0.297,0.811,0.486,-19.6,0.428,0.424,1,1,1,3,357,Japanese,aggressive,gaming,sunny_day,"aggressive,gaming,sunny_day,rock"
MUSIC_02843,Through Moment,Adele,Pop,1959,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",84,0.635,0.902,0.888,0.954,0.301,-11.3,0.978,0.542,3,2,0,5,272,Japanese,hopeful,meditation,stormy_night,"hopeful,meditation,stormy_night,pop"
MUSIC_02844,Through Moment,Lana Del Rey,Rock,2009,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",126,0.604,0.498,0.651,0.858,0.812,-1.4,0.462,0.391,97,1,1,5,206,Spanish,intense,gaming,snowy_day,"intense,gaming,snowy_day,rock"
MUSIC_02845,The Moment,Taylor Swift,Gospel,2012,The Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",72,0.073,0.352,0.283,0.691,0.915,-4.0,0.14,0.233,28,10,0,4,237,English,melancholic,gaming,foggy_morning,"melancholic,gaming,foggy_morning,gospel"
MUSIC_02846,In Day,Billie Eilish,K-Pop,1976,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",139,0.004,0.16,0.843,0.268,0.986,-0.2,0.723,0.085,65,2,0,5,155,English,euphoric,gaming,foggy_morning,"euphoric,gaming,foggy_morning,k-pop"
MUSIC_02847,Through Day,Ed Sheeran,Gospel,1963,Through Day - Album,"Through the journey of life, we find our way, in every moment, in every day",77,0.895,0.499,0.033,0.021,0.057,-15.5,0.949,0.235,3,9,0,7,156,Japanese,nostalgic,meditation,sunny_day,"nostalgic,meditation,sunny_day,gospel"
MUSIC_02848,Through Night,Post Malone,Punk,1942,Through Night - Album,"Through the journey of life, we find our way, in every moment, in every day",156,0.704,0.141,0.469,0.455,0.983,-2.9,0.205,0.216,45,8,1,6,175,Japanese,nostalgic,relaxing,stormy_night,"nostalgic,relaxing,stormy_night,punk"
MUSIC_02849,The Dream,OneRepublic,Ambient,1975,The Dream - Album,"Through the journey of life, we find our way, in every moment, in every day",144,0.601,0.786,0.574,0.973,0.938,-13.3,0.975,0.182,48,3,1,7,322,Korean,contemplative,walking,rainy_day,"contemplative,walking,rainy_day,ambient"
MUSIC_02850,Through Moment,Ariana Grande,Blues,1940,Through Moment - Album,"Through the journey of life, we find our way, in every moment, in every day",171,0.31,0.645,0.202,0.479,0.48,-9.5,0.491,0.868,40,2,0,4,215,Korean,uplifting,walking,stormy_night,"uplifting,walking,stormy_night,blues"
MUSIC_02851,In Day,OneRepublic,Alternative,2014,In Day - Album,"Through the journey of life, we find our way, in every moment, in every day",72,0.154,0.085,0.905,0.974,0.678,-18.7,0.311,0.993,70,7,0,5,295,English,mysterious,meditation,snowy_day,"mysterious,meditation,snowy_day,alternative"
MUSIC_02852,Power Rush,Taylor Swift,Country,2006,Power Rush - Album,"Through the journey of life, we find our way, in every moment, in every day",163,0.401,0.808,0.989,0.357,0.905,-15.9,0.972,0.548,67,0,0,7,133,French,energetic,cooking,sunny_day,"energetic,cooking,sunny_day,country"
MUSIC_02853,Beyond Night,Post Malone,Reggae,1972,Beyond Night - Album,"Through the journey of life, we find our way, in every moment, in every day",77,0.583,0.342,0.279,0.521,0.485,-19.7,0.315,0.054,11,1,1,6,264,Spanish,calm,working,sunny_day,"calm,working,sunny_day,reggae"
